,Unnamed: 0,AQSID,SiteName,Latitude,Longitude,CountyName,parameter name
0,0,010030010,FAIRHOPE,30.4889,-87.8706,BALDWIN,"['OZONE', 'PM2.5']"
1,1,010510004,Wetumpka Tech Park,32.535681,-86.255193,ELMORE,['OZONE']
2,2,010550010,GADSDEN,33.991341,-85.992653,ETOWAH,['PM2.5']
3,3,010550011,Southside,33.9,-86.05,ETOWAH,['OZONE']
4,4,010730023,NO. BHAM,33.5531,-86.815,JEFFERSON,"['PM10', 'OZONE', 'PM2.5']"
5,5,010731003,FAIRFIELD,33.4856,-86.915,JEFFERSON,['OZONE']
6,6,010731005,MCADORY,33.3311,-87.0036,JEFFERSON,"['OZONE', 'PM2.5']"
7,7,010731010,LEEDS,33.5453,-86.5492,JEFFERSON,"['PM10', 'OZONE', 'PM2.5']"
8,8,010732003,WYLAM,33.4997,-86.9242,JEFFERSON,"['PM10', 'PM2.5']"
9,9,010735003,CORNER,33.8017,-86.9425,JEFFERSON,"['OZONE', 'PM2.5']"
10,10,010736002,TARRANT,33.5783,-86.7739,JEFFERSON,['OZONE']
11,11,010736004,Shuttlesworth,33.565278,-86.796389,JEFFERSON,"['PM10', 'PM2.5']"
12,12,010890022,Huntsville Capshaw,34.7727,-86.7561,MADISON,['OZONE']
13,13,010970003,Chickasaw,30.7697,-88.0875,MOBILE,"['OZONE', 'PM2.5', 'SO2']"
14,14,010972005,BAYROAD,30.4744,-88.1411,MOBILE,['OZONE']
15,15,011011002,MONTG,32.412811,-86.263394,MONTGOMERY,"['OZONE', 'PM2.5']"
16,16,011030011,DECATUR,34.5286,-86.9706,MORGAN,"['OZONE', 'PM2.5']"
17,17,011170004,HELENA,33.3169,-86.825,SHELBY,['OZONE']
18,18,011179001,Montevallo,33.0928,-86.8072,SHELBY,['SO2']
19,19,011190003,Ward,32.36253,-88.27792,SUMTER,"['OZONE', 'PM2.5', 'SO2']"
20,20,020200018,Garden,61.205861,-149.8246,ANCHORAGE,"['PM10', 'CO', 'PM2.5']"
21,21,020200045,Laurel,61.181117,-149.834,ANCHORAGE,['PM10']
22,22,020680003,Denali NPP,63.723301,-148.967499,YUKON-KOYUKUK,['OZONE']
23,23,020900034,NCore,64.8458,-147.72727,FAIRBANKS NORTH STAR,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
24,24,020900035,Hurst Road,64.762973,-147.310297,FAIRBANKS NORTH STAR,['PM2.5']
25,25,020900040,A Street,64.845931,-147.693278,FAIRBANKS NORTH STAR,['PM2.5']
26,26,021100004,Floyd Dryden,58.388889,-134.565556,JUNEAU,"['PM10', 'PM2.5']"
27,27,021851111,BLM-Kaktovik,70.1319,-143.6239,NORTH SLOPE,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
28,28,040031005,Douglas Red Cross,31.3492,-109.539683,COCHISE,['PM10']
29,29,040038001,Chiricahua NM,32.009201,-109.389198,COCHISE,['OZONE']
30,30,040058001,Grand Canyon NP,36.055,-112.1531,COCONINO,['OZONE']
31,31,040070008,Payson Well Site,34.22934,-111.3297,GILA,['PM10']
32,32,040070011,Miami Jones Ranch,33.3855,-110.867267,GILA,['SO2']
33,33,040070012,Miami Town Site,33.397433,-110.87445,GILA,['SO2']
34,34,040071001,Hayden,33.006268,-110.786484,GILA,"['PM10', 'SO2']"
35,35,040071002,Hayden Globe Highway,33.002517,-110.765467,GILA,
36,36,040078000,Miami Golf Course,33.419017,-110.829667,GILA,['PM10']
37,37,040128000,Alamo Lake,34.243889,-113.558611,LA PAZ,"['PM10', 'OZONE', 'PM2.5']"
38,38,040130019,West Phoenix,33.483799,-112.142601,MARICOPA,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
39,39,040131004,North Phoenix,33.560299,-112.066299,MARICOPA,"['PM10', 'OZONE', 'PM2.5']"
40,40,040131030,Ft McD Yuma Frank-AZ,33.6292,-111.676903,MARICOPA,['PM10']
41,41,040133002,Central Phoenix,33.4579,-112.046,MARICOPA,"['NO2', 'CO', 'PM10', 'SO2', 'OZONE']"
42,42,040133003,South Scottsdale,33.4797,-111.9172,MARICOPA,"['PM10', 'OZONE']"
43,43,040134003,South Phoenix,33.4033,-112.0731,MARICOPA,"['PM10', 'OZONE', 'CO', 'PM2.5']"
44,44,040134005,Tempe,33.4124,-111.9347,MARICOPA,"['PM10', 'OZONE', 'PM2.5']"
45,45,040134006,Higley,33.309944,-111.720029,MARICOPA,['PM10']
46,46,040134008,Cave Creek,33.8217,-112.0174,MARICOPA,['OZONE']
47,47,040134009,West 43rd,33.406399,-112.144302,MARICOPA,['PM10']
48,48,040134010,Dysart,33.6369,-112.3394,MARICOPA,"['PM10', 'OZONE']"
49,49,040134011,Buckeye,33.37,-112.6207,MARICOPA,"['PM10', 'CO', 'NO2', 'OZONE']"
50,50,040134016,Zuni Hills,33.686741,-112.294167,MARICOPA,['PM10']
51,51,040134020,Thirty Third,33.461807,-112.128044,MARICOPA,['NO2']
52,52,040134021,Eastwood,33.41046,-112.002642,MARICOPA,"['CO', 'NO2', 'OZONE', 'PM2.5']"
53,53,040137020,Senior Center,33.4883,-111.855003,MARICOPA,"['PM10', 'OZONE']"
54,54,040137021,Red Mountain,33.5079,-111.754601,MARICOPA,['OZONE']
55,55,040137022,LEHI,33.474499,-111.805099,MARICOPA,"['PM10', 'OZONE']"
56,56,040137024,High School,33.507999,-111.837799,MARICOPA,"['PM10', 'OZONE']"
57,57,040139704,Fountain Hills,33.611,-111.7253,MARICOPA,['OZONE']
58,58,040139812,Durango Complex,33.4265,-112.1181,MARICOPA,"['PM10', 'PM2.5', 'SO2']"
59,59,040151003,Bullhead City,35.166111,-114.566111,MOHAVE,['PM10']
60,60,040170119,Petrified Forest NP,34.822498,-109.891899,NAVAJO,['OZONE']
61,61,040190001,Ajo,32.382034,-112.857452,PIMA,['PM10']
62,62,040190008,Corona de Tucson,32.004567,-110.792504,PIMA,['PM10']
63,63,040190011,Orange Grove,32.322573,-111.037709,PIMA,"['PM10', 'PM2.5']"
64,64,040190020,Rillito,32.414342,-111.154544,PIMA,['PM10']
65,65,040190021,Saguaro Monument,32.1764,-110.7378,PIMA,['OZONE']
66,66,040191001,South Tucson,32.202148,-110.967915,PIMA,['PM10']
67,67,040191020,Fairgrounds,32.0475,-110.7739,PIMA,['OZONE']
68,68,040191028,Children's Park Site,32.2953,-110.9822,PIMA,"['OZONE', 'PM2.5']"
69,69,040191030,Green Valley,31.8794,-110.9964,PIMA,"['PM10', 'OZONE', 'PM2.5']"
70,70,040191032,Rose Elementary,32.1731,-110.9797,PIMA,"['OZONE', 'PM2.5']"
71,71,040191034,Coachline,32.3806,-111.1272,PIMA,"['OZONE', 'PM2.5']"
72,72,040191113,Geronimo,32.25,-110.9667,PIMA,"['PM10', 'PM2.5']"
73,73,040210001,Casa Grande Downtown,32.877583,-111.752222,PINAL,"['PM10', 'PM2.5']"
74,74,040213001,AJ Maintenance Yard,33.421406,-111.543596,PINAL,['OZONE']
75,75,040213002,Apache Junction,33.42,-111.5042,PINAL,"['PM10', 'PM2.5']"
76,76,040213003,C GRANDE,32.9544,-111.7622,PINAL,['OZONE']
77,77,040213007,Pinal Air Park,32.508308,-111.30806,PINAL,"['PM10', 'OZONE']"
78,78,040213008,Stanfield,32.881195,-111.961998,PINAL,['PM10']
79,79,040213009,COMBS,33.2192,-111.5608,PINAL,['PM10']
80,80,040213011,Pinal County Housing,32.891056,-111.570503,PINAL,['PM10']
81,81,040213014,Eloy,32.757639,-111.554861,PINAL,['PM10']
82,82,040213015,Hidden Valley,32.884761,-112.03705,PINAL,"['PM10', 'PM2.5']"
83,83,040213016,Maricopa,33.06115,-112.05204,PINAL,['PM10']
84,84,040218001,Queen Valley,33.289398,-111.292801,PINAL,['OZONE']
85,85,040230004,Nogales Post Office,31.337204,-110.936722,SANTA CRUZ,"['PM10', 'PM2.5']"
86,86,040278011,Yuma Supersite,32.690277,-114.614441,YUMA,"['PM10', 'OZONE', 'PM2.5']"
87,87,050199991,Caddo Valley,34.1795,-93.0988,CLARK,['OZONE']
88,88,050350005,MARION,35.1967,-90.1911,CRITTENDEN,"['OZONE', 'PM2.5']"
89,89,051010002,DEER,35.8325,-93.2192,NEWTON,['OZONE']
90,90,051130003,EAGLEMT,34.4544,-94.1433,POLK,['OZONE']
91,91,051190007,PARR,34.7561,-92.2758,PULASKI,"['OZONE', 'PM2.5']"
92,92,051191002,NLRAP,34.8306,-92.2594,PULASKI,['OZONE']
93,93,051191008,ADEQ-DSR,34.6811,-92.3283,PULASKI,['PM2.5']
94,94,051430005,SPRNGDLE,36.1797,-94.1167,WASHINGTON,"['OZONE', 'PM2.5']"
95,95,051430006,Fayetteville,36.011703,-94.167436,WASHINGTON,['OZONE']
96,96,060010007,Livermore - Rincon,37.687526,-121.784217,ALAMEDA,"['NO2', 'OZONE', 'PM2.5']"
97,97,060010009,Oakland,37.743061,-122.169907,ALAMEDA,"['CO', 'NO2', 'OZONE', 'PM2.5']"
98,98,060010011,Oakland West,37.8148,-122.282402,ALAMEDA,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
99,99,060010012,Laney College,37.793624,-122.263376,ALAMEDA,"['NO2', 'CO', 'PM2.5']"
100,100,060050002,Jackson - Clinton,38.342606,-120.764426,AMADOR,['OZONE']
101,101,060051033,Kirkwood,38.690757,-120.072682,AMADOR,
102,102,060070007,Paradise - Airport,39.708454,-121.617309,BUTTE,['OZONE']
103,103,060070008,Chico -  East,39.76168,-121.84047,BUTTE,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
104,104,060072002,Paradise Theater,39.77919,-121.59135,BUTTE,['PM2.5']
105,105,060074001,Gridley,39.32756,-121.66881,BUTTE,['PM2.5']
106,106,060090001,San Andreas,38.20185,-120.680277,CALAVERAS,"['PM10', 'OZONE', 'PM2.5']"
107,107,060130002,Concord,37.9383,-122.025,CONTRA COSTA,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
108,108,060130006,Richmond - 7th St,37.9478,-122.3636,CONTRA COSTA,['SO2']
109,109,060131002,Bethel Island,38.006311,-121.641918,CONTRA COSTA,"['CO', 'NO2', 'OZONE', 'SO2']"
110,110,060131004,San Pablo - Rumrill,37.9604,-122.3571,CONTRA COSTA,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
111,111,060132007,San Ramon,37.743649,-121.934188,CONTRA COSTA,"['NO2', 'OZONE']"
112,112,060150007,Crescent City,41.75613,-124.20347,DEL NORTE,['PM2.5']
113,113,060170020,Cool (Seasonal),38.89094,-121.00337,EL DORADO,['OZONE']
114,114,060190011,Fresno - Garland,36.78538,-119.77321,FRESNO,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
115,115,060192008,Huron,36.1994,-120.0991,FRESNO,['PM2.5']
116,116,060192009,Tranquillity,36.6324,-120.3822,FRESNO,"['OZONE', 'PM2.5']"
117,117,060192016,Fresno-Foundry Park,36.71088,-119.77743,FRESNO,"['NO2', 'PM2.5']"
118,118,060193002,Parlier,36.6103,-119.5375,FRESNO,"['NO2', 'OZONE']"
119,119,060195025,Fresno-Pacific,36.72622,-119.73249,FRESNO,['PM2.5']
120,120,060199999,Pinehurst,36.6972,-119.0189,FRESNO,"['PM10', 'OZONE', 'PM2.5']"
121,121,060210003,Willows-Colusa,39.53387,-122.190834,GLENN,"['PM10', 'OZONE', 'PM2.5']"
122,122,060231004,Jacobs,40.776943,-124.177498,HUMBOLDT,['PM10']
123,123,060270002,NCORE - Bishop,37.360701,-118.330835,INYO,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
124,124,060270004,Lone Pine,36.609,-118.0578,INYO,['PM10']
125,125,060270021,Olancha,36.2676,-117.993,INYO,['PM10']
126,126,060270022,Dirty Socks,36.3261,-117.9551,INYO,['PM10']
127,127,060270025,Shell Cut,36.3663,-117.8976,INYO,['PM10']
128,128,060270026,Bill Stanley,36.3619,-118.0108,INYO,['PM10']
129,129,060270028,Lizard Tail,36.5432,-117.9418,INYO,['PM10']
130,130,060270029,North Beach,36.542233,-117.990055,INYO,['PM10']
131,131,060270030,Mill Site,36.4581,-117.8519,INYO,['PM10']
132,132,060270101,Death Valley NP,36.5092,-116.8481,INYO,['OZONE']
133,133,060271001,Coso Junction,36.0494,-117.9439,INYO,['PM10']
134,134,060271003,Keeler,36.4878,-117.871,INYO,"['PM10', 'PM2.5']"
135,135,060290007,Edison,35.345607,-118.851825,KERN,"['NO2', 'OZONE']"
136,136,060290020,Mojave - Pat Ave,35.04944,-118.18893,KERN,"['PM10', 'OZONE', 'PM2.5']"
137,137,060292009,Lebec,34.8416,-118.8647,KERN,['PM2.5']
138,138,060292012,Bakersfield-Muni,35.3313,-119.0,KERN,"['CO', 'NO2', 'OZONE']"
139,139,060292019,Bakersfield-Westwind,35.377,-119.044028,KERN,['NO2']
140,140,060310004,Corcoran,36.102219,-119.566002,KINGS,"['PM10', 'PM2.5']"
141,141,060370016,Glendora - Laurel,34.1439,-117.8508,LOS ANGELES,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
142,142,060371201,Reseda,34.1992,-118.5331,LOS ANGELES,"['CO', 'NO2', 'OZONE', 'PM2.5']"
143,143,060371302,Compton,33.9014,-118.205,LOS ANGELES,"['CO', 'NO2', 'OZONE', 'PM2.5']"
144,144,060371601,Pico Rivera,34.0131,-118.059196,LOS ANGELES,"['CO', 'NO2', 'OZONE']"
145,145,060371701,Pomona,34.0667,-117.7506,LOS ANGELES,"['CO', 'NO2', 'OZONE']"
146,146,060372005,Pasadena,34.13263,-118.127142,LOS ANGELES,"['CO', 'NO2', 'OZONE']"
147,147,060374008,710 Near Road,33.859662,-118.200707,LOS ANGELES,['NO2']
148,148,060374010,North Holywood,34.181977,-118.363036,LOS ANGELES,"['NO2', 'OZONE', 'PM2.5']"
149,149,060376012,Santa Clarita,34.3833,-118.5283,LOS ANGELES,"['CO', 'NO2', 'OZONE', 'PM2.5']"
150,150,060390004,Madera - Pump Yard,36.8669,-120.01,MADERA,['OZONE']
151,151,060392010,Madera-City,36.9533,-120.0341,MADERA,"['PM10', 'OZONE', 'PM2.5']"
152,152,060410001,San Rafael,37.9722,-122.5189,MARIN,"['CO', 'NO2', 'OZONE', 'PM2.5']"
153,153,060450006,Ukiah Library,39.150478,-123.206528,MENDOCINO,['PM2.5']
154,154,060452003,Willits Blosser Lane,39.39861,-123.35872,MENDOCINO,['PM2.5']
155,155,060472510,Merced-M St,37.30833,-120.480361,MERCED,"['PM10', 'PM2.5']"
156,156,060510001,Mammoth Lakes,37.645718,-118.966515,MONO,['PM10']
157,157,060510005,Lee Vining,37.962069,-119.120278,MONO,"['PM10', 'PM2.5']"
158,158,060530002,Carmel Valley AMS,36.48187,-121.73333,MONTEREY,"['OZONE', 'PM2.5']"
159,159,060530008,King City AMS,36.209286,-121.126371,MONTEREY,"['PM10', 'OZONE', 'PM2.5']"
160,160,060531003,Salinas AMS,36.694261,-121.623271,MONTEREY,"['CO', 'NO2', 'OZONE', 'PM2.5']"
161,161,060539975,Greenfield,36.326972,-121.245819,MONTEREY,"['OZONE', 'PM2.5']"
162,162,060570005,Grass Valley,39.234402,-121.055603,NEVADA,"['OZONE', 'PM2.5']"
163,163,060571001,Truckee BAM,39.3386,-120.170303,NEVADA,['PM2.5']
164,164,060590007,Anaheim,33.830586,-117.938509,ORANGE,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
165,165,060590008,Anaheim Near Road,33.819305,-117.918759,ORANGE,"['NO2', 'CO']"
166,166,060595001,La Habra,33.925062,-117.952586,ORANGE,"['CO', 'NO2', 'OZONE']"
167,167,060610002,Auburn,38.937801,-121.103897,PLACER,"['OZONE', 'PM2.5']"
168,168,060610004,Colfax,39.1003,-120.9528,PLACER,"['OZONE', 'PM2.5']"
169,169,060611004,Tahoe City,39.166,-120.1488,PLACER,"['OZONE', 'PM2.5']"
170,170,060612001,Lincoln,38.89,-121.3,PLACER,"['OZONE', 'PM2.5']"
171,171,060631006,Quincy,39.9395,-120.9443,PLUMAS,['PM2.5']
172,172,060631007,Chester BAM,40.301899,-121.235001,PLUMAS,['PM2.5']
173,173,060631009,Portola,39.808334,-120.471664,PLUMAS,['PM2.5']
174,174,060650009,Pechanga Reservation,33.447867,-117.088649,RIVERSIDE,['OZONE']
175,175,060652005,Saul Martinez,33.572019,-116.063823,RIVERSIDE,['PM10']
176,176,060658001,Riverside - Rubidoux,33.999449,-117.415831,RIVERSIDE,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
177,177,060659003,Blythe,33.61235,-114.60209,RIVERSIDE,['OZONE']
178,178,060670011,Elk Grove,38.302591,-121.420838,SACRAMENTO,"['NO2', 'OZONE', 'PM2.5']"
179,179,060670012,Folsom,38.683304,-121.164457,SACRAMENTO,"['NO2', 'OZONE', 'PM2.5']"
180,180,060670015,Bercut Dr,38.593328,-121.503728,SACRAMENTO,"['NO2', 'CO', 'PM2.5']"
181,181,060675003,Sloughhouse,38.494475,-121.211131,SACRAMENTO,"['OZONE', 'PM2.5']"
182,182,060690002,Hollister AMS,36.843425,-121.3621,SAN BENITO,"['PM10', 'OZONE', 'PM2.5']"
183,183,060690003,Pinnacles NM,36.485001,-121.155602,SAN BENITO,['OZONE']
184,184,060710001,Barstow,34.894054,-117.024756,SAN BERNARDINO,"['PM10', 'OZONE']"
185,185,060710013,Lucerne Valley,34.4101,-116.906874,SAN BERNARDINO,['PM10']
186,186,060710026,Ontario Near Road,34.068114,-117.525796,SAN BERNARDINO,"['NO2', 'CO']"
187,187,060710027,60 Near Road,34.0309,-117.617403,SAN BERNARDINO,['NO2']
188,188,060711004,Upland,34.10366,-117.629096,SAN BERNARDINO,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
189,189,060714003,Redlands - Dearborn,34.059626,-117.147347,SAN BERNARDINO,['OZONE']
190,190,060718001,Big Bear,34.264706,-116.861653,SAN BERNARDINO,['PM2.5']
191,191,060730001,Chula Vista,32.631229,-117.059074,SAN DIEGO,['OZONE']
192,192,060731006,Alpine,32.842297,-116.768326,SAN DIEGO,"['PM10', 'OZONE', 'PM2.5']"
193,193,060731008,Camp Pendleton,33.217026,-117.396156,SAN DIEGO,"['PM10', 'OZONE', 'PM2.5']"
194,194,060731014,Otay Mesa - Donovan,32.579361,-116.929486,SAN DIEGO,"['PM10', 'OZONE', 'PM2.5']"
195,195,060750005,San Francisco,37.7658,-122.3978,SAN FRANCISCO,"['CO', 'NO2', 'OZONE', 'PM2.5']"
196,196,060772010,Manteca,37.8027,-121.2208,SAN JOAQUIN,"['PM10', 'PM2.5']"
197,197,060773005,TracyAP,37.6825,-121.4406,SAN JOAQUIN,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
198,198,060792004,Mesa 2 /Nipomo,35.02079,-120.56389,SAN LUIS OBISPO,"['PM10', 'PM2.5', 'SO2']"
199,199,060792007,Nipomo Mesa CDF,35.04676,-120.58777,SAN LUIS OBISPO,"['PM10', 'PM2.5']"
200,200,060792020,SLO Roberto,35.259473,-120.644493,SAN LUIS OBISPO,"['PM10', 'PM2.5']"
201,201,060793001,Morro Bay,35.36639,-120.8426,SAN LUIS OBISPO,['OZONE']
202,202,060794002,Nipomo RP,35.0315,-120.50101,SAN LUIS OBISPO,"['PM10', 'NO2', 'OZONE']"
203,203,060798002,Atascadero2,35.494556,-120.666203,SAN LUIS OBISPO,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
204,204,060798005,Redhills/Shandon,35.64366,-120.23134,SAN LUIS OBISPO,['OZONE']
205,205,060798006,Carrizo,35.35474,-120.04013,SAN LUIS OBISPO,['OZONE']
206,206,060799001,Oso Flaco,35.009375,-120.601687,SAN LUIS OBISPO,['PM10']
207,207,060811001,Redwood City,37.4828,-122.2022,SAN MATEO,"['CO', 'NO2', 'OZONE', 'PM2.5']"
208,208,060830011,Santa Barbara,34.42775,-119.69091,SANTA BARBARA,"['PM10', 'OZONE', 'PM2.5']"
209,209,060831009,Santa Maria,34.890667,-120.432844,SANTA BARBARA,"['PM10', 'OZONE', 'PM2.5']"
210,210,060831013,Lompoc HS&P,34.7256,-120.4278,SANTA BARBARA,['OZONE']
211,211,060831014,Paradise Road,34.5414,-119.7906,SANTA BARBARA,['OZONE']
212,212,060831021,Carpinteria,34.402802,-119.457497,SANTA BARBARA,['OZONE']
213,213,060831025,Las Flores Canyon,34.4897,-120.0458,SANTA BARBARA,"['PM10', 'OZONE']"
214,214,060832004,Lompoc H Street,34.637798,-120.456703,SANTA BARBARA,"['PM10', 'OZONE', 'PM2.5']"
215,215,060832011,Goleta,34.445301,-119.827797,SANTA BARBARA,"['PM10', 'OZONE', 'PM2.5']"
216,216,060833001,Santa Ynez,34.605819,-120.07506,SANTA BARBARA,"['OZONE', 'PM2.5']"
217,217,060850002,Gilory - 9th Street,36.999571,-121.574684,SANTA CLARA,"['OZONE', 'PM2.5']"
218,218,060850006,San Jose - Knox Ave,37.338202,-121.849892,SANTA CLARA,"['NO2', 'CO', 'PM2.5']"
219,219,060851001,Los Gatos,37.2267,-121.9786,SANTA CLARA,['OZONE']
220,220,060852006,San Martin,37.0792,-121.5994,SANTA CLARA,['OZONE']
221,221,060870007,Santa Cruz AMS,36.98332,-121.98822,SANTA CRUZ,"['OZONE', 'PM2.5']"
222,222,060890004,Redding,40.5497,-122.3792,SHASTA,"['OZONE', 'PM2.5']"
223,223,060890007,Anderson,40.4531,-122.2978,SHASTA,"['OZONE', 'PM2.5']"
224,224,060890009,Shasta Lake City,40.6894,-122.4024,SHASTA,['OZONE']
225,225,060893003,Lassen Volcanic NP,40.5403,-121.5764,SHASTA,['OZONE']
226,226,060932001,Yreka,41.72679,-122.63359,SISKIYOU,"['OZONE', 'PM2.5']"
227,227,060950004,Vallejo,38.102507,-122.237976,SOLANO,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
228,228,060950005,Fairfield,38.227066,-122.075624,SOLANO,['OZONE']
229,229,060953002,Vacaville,38.356556,-121.949853,SOLANO,"['OZONE', 'PM2.5']"
230,230,060956001,Rio Vista,38.18839,-121.70564,SOLANO,['PM2.5']
231,231,060970004,Sebastopol,38.403765,-122.818294,SONOMA,"['CO', 'NO2', 'OZONE', 'PM2.5']"
232,232,061010003,Yuba City,39.13868,-121.61884,SUTTER,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
233,233,061050002,Weaverville,40.734722,-122.941109,TRINITY,['PM2.5']
234,234,061072010,Porterville-NFS,36.0319,-119.055,TULARE,"['OZONE', 'PM2.5']"
235,235,061079998,Springville,36.1358,-118.8108,TULARE,"['OZONE', 'PM2.5']"
236,236,061110008,SIMIUA,34.2914,-118.7975,VENTURA,
237,237,061110009,Piru - Pacific,34.40428,-118.80998,VENTURA,"['OZONE', 'PM2.5']"
238,238,061111004,Ojai - Ojai Ave.,34.44806,-119.2313,VENTURA,"['OZONE', 'PM2.5']"
239,239,061130004,Davis - UCD Campus,38.53455,-121.7734,YOLO,"['NO2', 'OZONE', 'PM2.5']"
240,240,061131003,Woodland,38.661239,-121.732683,YOLO,"['OZONE', 'PM2.5']"
241,241,080010010,Adams-Birch,39.8281,-104.93645,ADAMS,"['PM10', 'PM2.5']"
242,242,080050006,Aurora East,39.638542,-104.569061,ARAPAHOE,['OZONE']
243,243,080077004,7004,37.205862,-107.254118,ARCHULETA,"['NO2', 'OZONE', 'SO2']"
244,244,080130003,Longmont,40.164585,-105.100861,BOULDER,['PM2.5']
245,245,080130014,Boulder Reservoir,40.070007,-105.220232,BOULDER,['OZONE']
246,246,080310027,I25 Denver,39.732144,-105.015313,DENVER,"['NO2', 'CO', 'PM2.5']"
247,247,080310028,Globeville,39.785622,-104.988469,DENVER,"['NO2', 'PM2.5']"
248,248,080410016,Manitou Springs,38.853097,-104.901286,EL PASO,['OZONE']
249,249,080410017,Colorado College,38.848,-104.8286,EL PASO,['PM2.5']
250,250,080450007,Rifle Particulate,39.531799,-107.782303,GARFIELD,['PM2.5']
251,251,080450012,Rifle Ozone,39.541801,-107.784103,GARFIELD,['OZONE']
252,252,080470003,Black Hawk,39.792512,-105.491309,GILPIN,"['PM10', 'OZONE']"
253,253,080519991,Gothic,38.9564,-106.9858,GUNNISON,['OZONE']
254,254,080590014,Evergreen,39.620408,-105.33872,JEFFERSON,['OZONE']
255,255,080677001,Ute 1,37.13678,-107.62863,LA PLATA,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
256,256,080677003,Ute 3,37.10258,-107.870219,LA PLATA,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
257,257,080690007,Rocky Mountain NP,40.2778,-105.5453,LARIMER,['OZONE']
258,258,080770020,Palisade Ozone,39.1306,-108.3139,MESA,['OZONE']
259,259,080830006,Cortez Ozone,37.34997,-108.58737,MONTEZUMA,['OZONE']
260,260,080830101,Mesa Verde NP,37.1983,-108.4903,MONTEZUMA,['OZONE']
261,261,080970007,Aspen Pumphouse,39.196271,-106.8364,PITKIN,['OZONE']
262,262,081030006,"Rangely, CO",40.086941,-108.761002,RIO BLANCO,"['NO2', 'OZONE', 'PM2.5']"
263,263,081230006,Greeley Hospital,40.4147,-104.7061,WELD,['PM2.5']
264,264,090010010,Bridgeport,41.171398,-73.195297,FAIRFIELD,"['PM10', 'PM2.5', 'SO2']"
265,265,090010017,Greenwich,41.0036,-73.5853,FAIRFIELD,['OZONE']
266,266,090011123,Danbury,41.4014,-73.4447,FAIRFIELD,"['PM10', 'OZONE', 'PM2.5']"
267,267,090013007,Stratford,41.1519,-73.1036,FAIRFIELD,['OZONE']
268,268,090019003,Westport,41.1189,-73.3369,FAIRFIELD,"['NO2', 'OZONE']"
269,269,090030025,Hartford,41.771444,-72.679923,HARTFORD,"['PM10', 'NO2', 'CO', 'PM2.5']"
270,270,090031003,East Hartford,41.7847,-72.6297,HARTFORD,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
271,271,090050005,Cornwall,41.833099,-73.303299,LITCHFIELD,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
272,272,090079007,Middletown,41.55,-72.626,MIDDLESEX,['OZONE']
273,273,090090027,New Haven,41.301288,-72.902685,NEW HAVEN,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
274,274,090092123,Waterbury,41.5503,-73.0442,NEW HAVEN,"['PM10', 'PM2.5']"
275,275,090099002,Madison,41.256902,-72.55322,NEW HAVEN,['OZONE']
276,276,090110124,Groton,41.3536,-72.0789,NEW LONDON,"['PM10', 'OZONE', 'PM2.5']"
277,277,090131001,Stafford,41.9756,-72.3867,TOLLAND,['OZONE']
278,278,090159991,Abington,41.8402,-72.01,WINDHAM,['OZONE']
279,279,100010002,KILLENS,38.986672,-75.5568,KENT,"['OZONE', 'PM2.5']"
280,280,100010003,Dover,39.155,-75.518056,KENT,['PM2.5']
281,281,100031007,LUMS 2,39.5513,-75.732,NEW CASTLE,"['OZONE', 'PM2.5', 'SO2']"
282,282,100031008,Rte 9 Del. City,39.57768,-75.6036,NEW CASTLE,"['PM2.5', 'SO2']"
283,283,100031010,BCSP,39.817222,-75.563889,NEW CASTLE,['OZONE']
284,284,100031012,Newark,39.691962,-75.761299,NEW CASTLE,['PM2.5']
285,285,100031013,BELLFNT2,39.773889,-75.496389,NEW CASTLE,"['OZONE', 'SO2']"
286,286,100032004,MLK,39.739444,-75.558056,NEW CASTLE,"['OZONE', 'CO', 'PM2.5', 'SO2']"
287,287,100051002,SEAFORD,38.6539,-75.6106,SUSSEX,"['OZONE', 'PM2.5']"
288,288,100051003,LEWES,38.7791,-75.16323,SUSSEX,['OZONE']
